rowid,suburb_name,state,postcode,ssc,norm_key,ssc_match,confidence
44297,WOORNDOO,NSW,,,WOORNDOO|NSW,,80
44300,CARAMUT,NSW,,,CARAMUT|NSW,,82
44308,WOOLSTHORPE,NSW,,,WOOLSTHORPE|NSW,,80
44310,ALLANSFORD,NSW,,,ALLANSFORD|NSW,,81
44312,MEPUNGA,NSW,,,MEPUNGA|NSW,,82
44314,MEPUNGA EAST,NSW,,,MEPUNGA EAST|NSW,,81
44316,MEPUNGA WEST,NSW,,,MEPUNGA WEST|NSW,,81
44318,NARINGAL,NSW,,,NARINGAL|NSW,,83
44320,NARINGAL EAST,NSW,,,NARINGAL EAST|NSW,,82
44322,PURNIM,NSW,,,PURNIM|NSW,,80
44324,PURNIM WEST,NSW,,,PURNIM WEST|NSW,,73
44326,BALLANGEICH,NSW,,,BALLANGEICH|NSW,,80
44328,WANGOOM,NSW,,,WANGOOM|NSW,,82
44342,WINSLOW,NSW,,,WINSLOW|NSW,,82
44347,KOROIT,NSW,,,KOROIT|NSW,,84
44349,CROSSLEY,NSW,,,CROSSLEY|NSW,,81
44353,KIRKSTALL,NSW,,,KIRKSTALL|NSW,,78
44355,SOUTHERN CROSS,NSW,,,SOUTHERN CROSS|NSW,,83
44363,WILLATOOK,NSW,,,WILLATOOK|NSW,,80
44367,YARPTURK,NSW,,,YARPTURK|NSW,,76
44371,PORT FAIRY,NSW,,,PORT FAIRY|NSW,,76
44374,NARRAWONG,NSW,,,NARRAWONG|NSW,,83
44381,TYRENDARRA,NSW,,,TYRENDARRA|NSW,,80
44383,TYRENDARRA EAST,NSW,,,TYRENDARRA EAST|NSW,,79
44385,YAMBUK,NSW,,,YAMBUK|NSW,,84
44387,CONDAH SWAMP,NSW,,,CONDAH SWAMP|NSW,,75
44389,KNEBSWORTH,NSW,,,KNEBSWORTH|NSW,,80
44391,MACARTHUR,NSW,,,MACARTHUR|NSW,,83
44393,RIPPONHURST,NSW,,,RIPPONHURST|NSW,,79
44397,HAWKESDALE,NSW,,,HAWKESDALE|NSW,,81
44399,MINHAMITE,NSW,,,MINHAMITE|NSW,,82
44401,GAZETTE,NSW,,,GAZETTE|NSW,,73
44403,GERRIGERRUP,NSW,,,GERRIGERRUP|NSW,,80
44408,TABOR,NSW,,,TABOR|NSW,,82
44411,GLENTHOMPSON,NSW,,,GLENTHOMPSON|NSW,,81
44415,NARRAPUMELAP SOUTH,NSW,,,NARRAPUMELAP SOUTH|NSW,,82
44421,MIRRANATWA,NSW,,,MIRRANATWA|NSW,,80
44423,MOUTAJUP,NSW,,,MOUTAJUP|NSW,,75
44425,VICTORIA POINT,NSW,,,VICTORIA POINT|NSW,,78
44431,BYADUK NORTH,NSW,,,BYADUK NORTH|NSW,,81
44434,BOCHARA,NSW,,,BOCHARA|NSW,,84
44437,BUCKLEY SWAMP,NSW,,,BUCKLEY SWAMP|NSW,,81
44439,BYADUK,NSW,,,BYADUK|NSW,,76
44445,MORGIANA,NSW,,,MORGIANA|NSW,,80
44447,MOUNT NAPIER,NSW,,,MOUNT NAPIER|NSW,,81
44449,STRATHKELLAR,NSW,,,STRATHKELLAR|NSW,,84
44455,WANNON,NSW,,,WANNON|NSW,,80
44457,WARRAYURE,NSW,,,WARRAYURE|NSW,,80
44459,YATCHAW,NSW,,,YATCHAW|NSW,,78
44461,YULECART,NSW,,,YULECART|NSW,,75
44463,BRANXHOLME,NSW,,,BRANXHOLME|NSW,,81
44465,GRASSDALE,NSW,,,GRASSDALE|NSW,,80
44467,BREAKAWAY CREEK,NSW,,,BREAKAWAY CREEK|NSW,,84
44471,HOTSPUR,NSW,,,HOTSPUR|NSW,,75
44473,LAKE CONDAH,NSW,,,LAKE CONDAH|NSW,,84
44475,WALLACEDALE,NSW,,,WALLACEDALE|NSW,,81
44477,BESSIEBELLE,NSW,,,BESSIEBELLE|NSW,,80
44481,DRIK DRIK,NSW,,,DRIK DRIK|NSW,,77
44483,DRUMBORG,NSW,,,DRUMBORG|NSW,,78
44487,HEYWOOD,NSW,,,HEYWOOD|NSW,,82
44491,LYONS,NSW,,,LYONS|NSW,,82
44495,MUMBANNAR,NSW,,,MUMBANNAR|NSW,,82
44497,MYAMYN,NSW,,,MYAMYN|NSW,,76
44499,WINNAP,NSW,,,WINNAP|NSW,,80
44501,ALLESTREE,NSW,,,ALLESTREE|NSW,,78
44506,CASHMORE,NSW,,,CASHMORE|NSW,,83
44508,DUTTON WAY,NSW,,,DUTTON WAY|NSW,,79
44510,GORAE,NSW,,,GORAE|NSW,,84
44516,MOUNT RICHMOND,NSW,,,MOUNT RICHMOND|NSW,,83
44520,PORTLAND NORTH,NSW,,,PORTLAND NORTH|NSW,,83
44522,PORTLAND WEST,NSW,,,PORTLAND WEST|NSW,,83
44524,DIGBY,NSW,,,DIGBY|NSW,,78
44528,TAHARA WEST,NSW,,,TAHARA WEST|NSW,,83
44533,HEATH FIELD,NSW,,,HEATH FIELD|NSW,,80
44537,BAHGALLAH,NSW,,,BAHGALLAH|NSW,,80
44539,BRIMBOAL,NSW,,,BRIMBOAL|NSW,,83
44541,CARAPOOK,NSW,,,CARAPOOK|NSW,,82
44543,CHETWYND,NSW,,,CHETWYND|NSW,,76
44545,DERGHOLM,NSW,,,DERGHOLM|NSW,,76
44547,DORODONG,NSW,,,DORODONG|NSW,,83
44549,DUNROBIN,NSW,,,DUNROBIN|NSW,,82
44554,LAKE MUNDI,NSW,,,LAKE MUNDI|NSW,,79
44558,MUNTHAM,NSW,,,MUNTHAM|NSW,,82
44560,NANGEELA,NSW,,,NANGEELA|NSW,,83
44562,POOLAIJELO,NSW,,,POOLAIJELO|NSW,,74
44566,SANDFORD,NSW,,,SANDFORD|NSW,,82
44568,STRATHDOWNIE,NSW,,,STRATHDOWNIE|NSW,,80
44570,WANDO BRIDGE,NSW,,,WANDO BRIDGE|NSW,,81
44572,WANDO VALE,NSW,,,WANDO VALE|NSW,,81
44578,CAVENDISH,NSW,,,CAVENDISH|NSW,,78
44580,GLENISLA,NSW,,,GLENISLA|NSW,,80
44586,WOOHLPOOER,NSW,,,WOOHLPOOER|NSW,,79
44590,CLOVER FLAT,NSW,,,CLOVER FLAT|NSW,,81
44594,COOJAR,NSW,,,COOJAR|NSW,,84
44598,GRINGEGALGONA,NSW,,,GRINGEGALGONA|NSW,,82
44600,GRITJURK,NSW,,,GRITJURK|NSW,,75
44602,HILGAY,NSW,,,HILGAY|NSW,,82
44604,KONONGWOOTONG,NSW,,,KONONGWOOTONG|NSW,,82
44612,PASCHENDALE,NSW,,,PASCHENDALE|NSW,,76
44614,TAHARA BRIDGE,NSW,,,TAHARA BRIDGE|NSW,,76
44616,TARRAYOUKYAN,NSW,,,TARRAYOUKYAN|NSW,,75
44618,TARRENLEA,NSW,,,TARRENLEA|NSW,,82
44620,WOOTONG VALE,NSW,,,WOOTONG VALE|NSW,,75
44622,HARROW,NSW,,,HARROW|NSW,,80
44626,CONNEWIRRICOO,NSW,,,CONNEWIRRICOO|NSW,,82
44628,EDENHOPE,NSW,,,EDENHOPE|NSW,,80
44630,JALLAKIN,NSW,,,JALLAKIN|NSW,,82
44632,KADNOOK,NSW,,,KADNOOK|NSW,,83
44634,LANGKOOP,NSW,,,LANGKOOP|NSW,,78
44636,MEEREEK,NSW,,,MEEREEK|NSW,,82
44638,PATYAH,NSW,,,PATYAH|NSW,,78
44640,ULLSWATER,NSW,,,ULLSWATER|NSW,,77
44644,BENAYEO,NSW,,,BENAYEO|NSW,,82
44646,BRINGALBERT,NSW,,,BRINGALBERT|NSW,,80
44648,HESSE,NSW,,,HESSE|NSW,,75
44654,CRESSY,NSW,,,CRESSY|NSW,,80
44656,BERRYBANK,NSW,,,BERRYBANK|NSW,,82
44658,DUVERNEY,NSW,,,DUVERNEY|NSW,,75
44660,FOXHOW,NSW,,,FOXHOW|NSW,,70
44667,DERRINALLUM,NSW,,,DERRINALLUM|NSW,,80
44671,VITE VITE,NSW,,,VITE VITE|NSW,,77
44673,VITE VITE NORTH,NSW,,,VITE VITE NORTH|NSW,,84
44675,TEESDALE,NSW,,,TEESDALE|NSW,,83
44681,SHELFORD,NSW,,,SHELFORD|NSW,,77
44685,BANNOCKBURN,NSW,,,BANNOCKBURN|NSW,,80
44687,GHERINGHAP,NSW,,,GHERINGHAP|NSW,,79
44691,RUSSELLS BRIDGE,NSW,,,RUSSELLS BRIDGE|NSW,,79
44695,STEIGLITZ,NSW,,,STEIGLITZ|NSW,,77
44697,SUTHERLANDS CREEK,NSW,,,SUTHERLANDS CREEK|NSW,,82
44701,BAMGANIE,NSW,,,BAMGANIE|NSW,,80
44707,CARGERIE,NSW,,,CARGERIE|NSW,,82
44709,ELAINE,NSW,,,ELAINE|NSW,,82
44711,MORRISONS,NSW,,,MORRISONS|NSW,,80
44715,BONNIE BROOK,NSW,,,BONNIE BROOK|NSW,,81
44717,GRANGEFIELDS,NSW,,,GRANGEFIELDS|NSW,,83
44719,ROCKBANK,NSW,,,ROCKBANK|NSW,,83
44721,THORNHILL PARK,NSW,,,THORNHILL PARK|NSW,,83
44723,AINTREE,NSW,,,AINTREE|NSW,,82
44725,DEANSIDE,NSW,,,DEANSIDE|NSW,,83
44727,FRASER RISE,NSW,,,FRASER RISE|NSW,,73
44729,HARKNESS,NSW,,,HARKNESS|NSW,,77
44731,KURUNJANG,NSW,,,KURUNJANG|NSW,,83
44735,MELTON WEST,NSW,,,MELTON WEST|NSW,,80
44737,TOOLERN VALE,NSW,,,TOOLERN VALE|NSW,,80
44740,COBBLEBANK,NSW,,,COBBLEBANK|NSW,,79
44744,EYNESBURY,NSW,,,EYNESBURY|NSW,,77
44748,STRATHTULLOH,NSW,,,STRATHTULLOH|NSW,,75
44750,WEIR VIEWS,NSW,,,WEIR VIEWS|NSW,,79
44752,BACCHUS MARSH,NSW,,,BACCHUS MARSH|NSW,,82
44758,COIMADAI,NSW,,,COIMADAI|NSW,,82
44767,MADDINGLEY,NSW,,,MADDINGLEY|NSW,,79
44769,MERRIMU,NSW,,,MERRIMU|NSW,,83
44778,KOROBEIT,NSW,,,KOROBEIT|NSW,,76
44780,MYRNIONG,NSW,,,MYRNIONG|NSW,,78
44786,BEREMBOKE,NSW,,,BEREMBOKE|NSW,,83
44790,BUNDING,NSW,,,BUNDING|NSW,,82
44794,DURDIDWARRAH,NSW,,,DURDIDWARRAH|NSW,,81
44796,FISKVILLE,NSW,,,FISKVILLE|NSW,,81
44800,MOUNT WALLACE,NSW,,,MOUNT WALLACE|NSW,,82
44805,BAKERY HILL,NSW,,,BAKERY HILL|NSW,,83
44813,BALLARAT NORTH,NSW,,,BALLARAT NORTH|NSW,,83
44823,GOLDEN POINT,NSW,,,GOLDEN POINT|NSW,,84
44825,INVERMAY PARK,NSW,,,INVERMAY PARK|NSW,,80
44827,LAKE WENDOUREE,NSW,,,LAKE WENDOUREE|NSW,,83
44829,LUCAS,NSW,,,LUCAS|NSW,,78
44841,SOLDIERS HILL,NSW,,,SOLDIERS HILL|NSW,,82
44843,SOVEREIGN HILL,NSW,,,SOVEREIGN HILL|NSW,,79
44847,BO PEEP,NSW,,,BO PEEP|NSW,,74
44849,CAPE CLEAR,NSW,,,CAPE CLEAR|NSW,,79
44853,CHEPSTOWE,NSW,,,CHEPSTOWE|NSW,,79
44855,HADDON,NSW,,,HADDON|NSW,,80
44862,LAKE BOLAC,NSW,,,LAKE BOLAC|NSW,,80
44864,MININERA,NSW,,,MININERA|NSW,,78
44866,MORTCHUP,NSW,,,MORTCHUP|NSW,,78
44870,NERRIN NERRIN,NSW,,,NERRIN NERRIN|NSW,,82
44872,NINTINGBOOL,NSW,,,NINTINGBOOL|NSW,,80
44874,PIGGOREET,NSW,,,PIGGOREET|NSW,,77
44878,ROKEWOOD JUNCTION,NSW,,,ROKEWOOD JUNCTION|NSW,,81
44882,SCARSDALE,NSW,,,SCARSDALE|NSW,,80
44886,SMYTHESDALE,NSW,,,SMYTHESDALE|NSW,,74
44892,STAFFORDSHIRE REEF,NSW,,,STAFFORDSHIRE REEF|NSW,,82
44896,WALLINDUC,NSW,,,WALLINDUC|NSW,,80
44898,WESTMERE,NSW,,,WESTMERE|NSW,,83
44904,BARKSTEAD,NSW,,,BARKSTEAD|NSW,,80
44906,BLOWHARD,NSW,,,BLOWHARD|NSW,,78
44911,BREWSTER,NSW,,,BREWSTER|NSW,,83
44917,BUNKERS HILL,NSW,,,BUNKERS HILL|NSW,,81
44919,BURRUMBEET,NSW,,,BURRUMBEET|NSW,,79
44921,CAMBRIAN HILL,NSW,,,CAMBRIAN HILL|NSW,,82
44927,CHAPEL FLAT,NSW,,,CHAPEL FLAT|NSW,,80
44935,CORINDHAP,NSW,,,CORINDHAP|NSW,,83
44939,DEREEL,NSW,,,DEREEL|NSW,,82
44941,DUNNSTOWN,NSW,,,DUNNSTOWN|NSW,,80
44943,DURHAM LEAD,NSW,,,DURHAM LEAD|NSW,,80
44946,ERCILDOUNE,NSW,,,ERCILDOUNE|NSW,,79
44948,GARIBALDI,NSW,,,GARIBALDI|NSW,,77
44958,INVERMAY,NSW,,,INVERMAY|NSW,,83
44962,LAMPLOUGH,NSW,,,LAMPLOUGH|NSW,,77
44964,LANGI KAL KAL,NSW,,,LANGI KAL KAL|NSW,,82
44972,MAGPIE,NSW,,,MAGPIE|NSW,,80
44976,MINERS REST,NSW,,,MINERS REST|NSW,,77
44978,MITCHELL PARK,NSW,,,MITCHELL PARK|NSW,,83
44980,MOLLONGGHIP,NSW,,,MOLLONGGHIP|NSW,,80
44984,MOUNT EGERTON,NSW,,,MOUNT EGERTON|NSW,,82
44986,MOUNT MERCER,NSW,,,MOUNT MERCER|NSW,,83
44991,NAPOLEONS,NSW,,,NAPOLEONS|NSW,,80
44993,NAVIGATORS,NSW,,,NAVIGATORS|NSW,,79
44995,POOTILLA,NSW,,,POOTILLA|NSW,,78
44997,SCOTCHMANS LEAD,NSW,,,SCOTCHMANS LEAD|NSW,,81
44999,SCOTSBURN,NSW,,,SCOTSBURN|NSW,,75
45001,SPRINGBANK,NSW,,,SPRINGBANK|NSW,,83
45003,SULKY,NSW,,,SULKY|NSW,,78
45007,WARRENHEIP,NSW,,,WARRENHEIP|NSW,,83
45011,WAUBRA,NSW,,,WAUBRA|NSW,,84
45013,WEATHERBOARD,NSW,,,WEATHERBOARD|NSW,,81
45015,WERNETH,NSW,,,WERNETH|NSW,,76
45018,YENDON,NSW,,,YENDON|NSW,,84
45020,BALLARAT MC,NSW,,,BALLARAT MC|NSW,,80
45022,LAKE GARDENS,NSW,,,LAKE GARDENS|NSW,,81
45024,WENDOUREE,NSW,,,WENDOUREE|NSW,,80
45032,BUNINYONG,NSW,,,BUNINYONG|NSW,,80
45034,SCOTSMANS LEAD,NSW,,,SCOTSMANS LEAD|NSW,,79
45038,WINTER VALLEY,NSW,,,WINTER VALLEY|NSW,,80
45042,MANNIBADAR,NSW,,,MANNIBADAR|NSW,,79
45046,WILLOWVALE,NSW,,,WILLOWVALE|NSW,,80
45048,BRADVALE,NSW,,,BRADVALE|NSW,,83
45052,SKIPTON,NSW,,,SKIPTON|NSW,,78
45054,CRESWICK,NSW,,,CRESWICK|NSW,,83
45056,CRESWICK NORTH,NSW,,,CRESWICK NORTH|NSW,,83
45060,LANGDONS HILL,NSW,,,LANGDONS HILL|NSW,,82
45062,MOUNT BECKWORTH,NSW,,,MOUNT BECKWORTH|NSW,,84
45064,TOURELLO,NSW,,,TOURELLO|NSW,,83
45071,BLAMPIED,NSW,,,BLAMPIED|NSW,,78
45075,CABBAGE TREE,NSW,,,CABBAGE TREE|NSW,,82
45088,KOOROOCHEANG,NSW,,,KOOROOCHEANG|NSW,,81
45091,MOUNT PROSPECT,NSW,,,MOUNT PROSPECT|NSW,,80
45095,NEWLYN NORTH,NSW,,,NEWLYN NORTH|NSW,,84
45101,SMOKEY TOWN,NSW,,,SMOKEY TOWN|NSW,,74
45103,SMOKEYTOWN,NSW,,,SMOKEYTOWN|NSW,,77
45105,SPRINGMOUNT,NSW,,,SPRINGMOUNT|NSW,,77
45114,GLENGOWER,NSW,,,GLENGOWER|NSW,,83
45116,MOUNT CAMERON,NSW,,,MOUNT CAMERON|NSW,,82
45118,AMHERST,NSW,,,AMHERST|NSW,,78
45120,BURNBANK,NSW,,,BURNBANK|NSW,,82
45122,CARALULUP,NSW,,,CARALULUP|NSW,,77
45124,DUNACH,NSW,,,DUNACH|NSW,,82
45126,EVANSFORD,NSW,,,EVANSFORD|NSW,,83
45128,LILLICUR,NSW,,,LILLICUR|NSW,,75
45130,MOUNT GLASGOW,NSW,,,MOUNT GLASGOW|NSW,,82
45132,RED LION,NSW,,,RED LION|NSW,,80
45135,TALBOT,NSW,,,TALBOT|NSW,,84
45139,CHUTE,NSW,,,CHUTE|NSW,,80
45143,LAKE GOLDSMITH,NSW,,,LAKE GOLDSMITH|NSW,,83
45147,MAIN LEAD,NSW,,,MAIN LEAD|NSW,,81
45157,STOCKYARD HILL,NSW,,,STOCKYARD HILL|NSW,,80
45161,TRAWALLA,NSW,,,TRAWALLA|NSW,,82
45164,GREAT WESTERN,NSW,,,GREAT WESTERN|NSW,,82
45168,BAYINDEEN,NSW,,,BAYINDEEN|NSW,,80
45172,MIDDLE CREEK,NSW,,,MIDDLE CREEK|NSW,,84
45174,AMPHITHEATRE,NSW,,,AMPHITHEATRE|NSW,,81
45178,ARARAT EAST,NSW,,,ARARAT EAST|NSW,,80
45180,ARMSTRONG,NSW,,,ARMSTRONG|NSW,,80
45190,DENICULL CREEK,NSW,,,DENICULL CREEK|NSW,,83
45192,DOBIE,NSW,,,DOBIE|NSW,,80
45194,DUNNEWORTHY,NSW,,,DUNNEWORTHY|NSW,,80
45196,EVERSLEY,NSW,,,EVERSLEY|NSW,,83
45198,JALLUKUR,NSW,,,JALLUKUR|NSW,,75
45200,LANGI LOGAN,NSW,,,LANGI LOGAN|NSW,,80
45208,MOUNT LONARCH,NSW,,,MOUNT LONARCH|NSW,,82
45212,NORVAL,NSW,,,NORVAL|NSW,,84
45214,RHYMNEY,NSW,,,RHYMNEY|NSW,,76
45217,ROSSBRIDGE,NSW,,,ROSSBRIDGE|NSW,,79
45225,YALLA-Y-POORA,NSW,,,YALLA-Y-POORA|NSW,,76
45231,MAFEKING,NSW,,,MAFEKING|NSW,,78
45233,STAVELY,NSW,,,STAVELY|NSW,,82
45237,WICKLIFFE,NSW,,,WICKLIFFE|NSW,,79
45241,WILLAURA NORTH,NSW,,,WILLAURA NORTH|NSW,,83
45243,BELLELLEN,NSW,,,BELLELLEN|NSW,,80
45245,BRIDGE INN,NSW,,,BRIDGE INN|NSW,,84
45247,MOKEPILLY,NSW,,,MOKEPILLY|NSW,,77
45251,STAWELL WEST,NSW,,,STAWELL WEST|NSW,,80
45253,WINJALLOK,NSW,,,WINJALLOK|NSW,,80
45255,BARKLY,NSW,,,BARKLY|NSW,,84
45260,CALLAWADDA,NSW,,,CALLAWADDA|NSW,,80
45264,CONCONGELLA,NSW,,,CONCONGELLA|NSW,,80
45266,DEEP LEAD,NSW,,,DEEP LEAD|NSW,,77
45270,GERMANIA,NSW,,,GERMANIA|NSW,,82
45278,JOEL JOEL,NSW,,,JOEL JOEL|NSW,,77
45280,JOEL SOUTH,NSW,,,JOEL SOUTH|NSW,,83
45282,KANYA,NSW,,,KANYA|NSW,,84
45284,LAKE FYANS,NSW,,,LAKE FYANS|NSW,,79
45286,LAKE LONSDALE,NSW,,,LAKE LONSDALE|NSW,,83
45288,LUBECK,NSW,,,LUBECK|NSW,,82
45290,MORRL MORRL,NSW,,,MORRL MORRL|NSW,,80
45297,ROSTRON,NSW,,,ROSTRON|NSW,,84
45303,WALLALOO EAST,NSW,,,WALLALOO EAST|NSW,,82
45307,LANDSBOROUGH,NSW,,,LANDSBOROUGH|NSW,,81
45311,NAVARRE,NSW,,,NAVARRE|NSW,,78
45313,TULKARA,NSW,,,TULKARA|NSW,,84
45315,WATTLE CREEK,NSW,,,WATTLE CREEK|NSW,,84
45321,LEDCOURT,NSW,,,LEDCOURT|NSW,,77
45323,RIACHELLA,NSW,,,RIACHELLA|NSW,,80
45329,MARNOO WEST,NSW,,,MARNOO WEST|NSW,,80
45331,BANYENA,NSW,,,BANYENA|NSW,,82
45333,RUPANYUP,NSW,,,RUPANYUP|NSW,,70
45337,MURTOA,NSW,,,MURTOA|NSW,,84
45339,BRIM,NSW,,,BRIM|NSW,,84
45341,BOOLITE,NSW,,,BOOLITE|NSW,,82
45343,MINYIP,NSW,,,MINYIP|NSW,,84
45347,AILSA,NSW,,,AILSA|NSW,,82
45349,ANGIP,NSW,,,ANGIP|NSW,,84
45351,AUBREY,NSW,,,AUBREY|NSW,,80
45355,CANNUM,NSW,,,CANNUM|NSW,,80
45359,KELLALAC,NSW,,,KELLALAC|NSW,,78
45361,LAH,NSW,,,LAH|NSW,,82
45363,WARRACKNABEAL,NSW,,,WARRACKNABEAL|NSW,,82
45365,WILKUR,NSW,,,WILKUR|NSW,,82
45367,WILLENABRINA,NSW,,,WILLENABRINA|NSW,,81
45369,BEULAH,NSW,,,BEULAH|NSW,,84
45373,REEDY DAM,NSW,,,REEDY DAM|NSW,,72
45378,HOPEVALE,NSW,,,HOPEVALE|NSW,,77
45380,YARTO,NSW,,,YARTO|NSW,,84
45382,JUNG,NSW,,,JUNG|NSW,,84
45384,LONGERENONG,NSW,,,LONGERENONG|NSW,,80
