rowid,suburb_name,state,postcode,candidate_ssc,score,norm_key,matched_canonical_key
43020,KEILOR EAST,NSW,,11641,84,KEILOR EAST|NSW,EAST KILLARA|NSW
43020,KEILOR EAST,NSW,,12659,80,KEILOR EAST|NSW,KOTARA EAST|NSW
43020,KEILOR EAST,NSW,,21584,80,KEILOR EAST|NSW,KEILOR EAST|VIC
43024,KEILOR,NSW,,12520,84,KEILOR|NSW,KELSO|NSW
43024,KEILOR,NSW,,12615,84,KEILOR|NSW,KIORA|NSW
43024,KEILOR,NSW,,12626,84,KEILOR|NSW,KLORI|NSW
43026,KEILOR NORTH,NSW,,21586,81,KEILOR NORTH|NSW,KEILOR NORTH|VIC
43026,KEILOR NORTH,NSW,,13600,80,KEILOR NORTH|NSW,NORTH HILL|NSW
43026,KEILOR NORTH,NSW,,10342,79,KEILOR NORTH|NSW,BELMONT NORTH|NSW
43030,DELAHEY,NSW,,11492,78,DELAHEY|NSW,DELEGATE|NSW
43030,DELAHEY,NSW,,10121,76,DELAHEY|NSW,ASHLEY|NSW
43030,DELAHEY,NSW,,10132,76,DELAHEY|NSW,AUDLEY|NSW
43036,TAYLORS HILL,NSW,,14715,81,TAYLORS HILL|NSW,TAYLORS FLAT|NSW
43036,TAYLORS HILL,NSW,,12290,79,TAYLORS HILL|NSW,HILL TOP|NSW
43036,TAYLORS HILL,NSW,,14714,79,TAYLORS HILL|NSW,TAYLORS BEACH|NSW
43038,KEILOR DOWNS,NSW,,21583,81,KEILOR DOWNS|NSW,KEILOR DOWNS|VIC
43038,KEILOR DOWNS,NSW,,12554,77,KEILOR DOWNS|NSW,KIAMA DOWNS|NSW
43038,KEILOR DOWNS,NSW,,11559,71,KEILOR DOWNS|NSW,DOWNSIDE|NSW
43040,KEILOR LODGE,NSW,,21585,81,KEILOR LODGE|NSW,KEILOR LODGE|VIC
43040,KEILOR LODGE,NSW,,11852,75,KEILOR LODGE|NSW,FOREST LODGE|NSW
43040,KEILOR LODGE,NSW,,12892,73,KEILOR LODGE|NSW,LOWER BELFORD|NSW
43044,WATERGARDENS,NSW,,23278,81,WATERGARDENS|NSW,WATERGARDENS|VIC
43044,WATERGARDENS,NSW,,15175,77,WATERGARDENS|NSW,WARREN|NSW
43044,WATERGARDENS,NSW,,15192,74,WATERGARDENS|NSW,WATAGAN|NSW
43046,MOONEE PONDS,NSW,,13256,77,MOONEE PONDS|NSW,MOONEE|NSW
43046,MOONEE PONDS,NSW,,13248,75,MOONEE PONDS|NSW,MOONA PLAINS|NSW
43046,MOONEE PONDS,NSW,,22095,75,MOONEE PONDS|NSW,MOONEE PONDS|VIC
43050,ESSENDON,NSW,,11738,80,ESSENDON|NSW,ESSINGTON|NSW
43050,ESSENDON,NSW,,11987,78,ESSENDON|NSW,GLENDON|NSW
43050,ESSENDON,NSW,,10281,77,ESSENDON|NSW,BASSENDEAN|NSW
43052,ESSENDON WEST,NSW,,11076,82,ESSENDON WEST|NSW,CESSNOCK WEST|NSW
43052,ESSENDON WEST,NSW,,21057,82,ESSENDON WEST|NSW,ESSENDON WEST|VIC
43052,ESSENDON WEST,NSW,,11502,74,ESSENDON WEST|NSW,DENISTONE WEST|NSW
43054,CROSS KEYS,NSW,,12589,83,CROSS KEYS|NSW,KINGS CROSS|NSW
43054,CROSS KEYS,NSW,,11376,79,CROSS KEYS|NSW,CROWS NEST|NSW
43054,CROSS KEYS,NSW,,20808,79,CROSS KEYS|NSW,CROSS KEYS|VIC
43056,ESSENDON FIELDS,NSW,,21055,84,ESSENDON FIELDS|NSW,ESSENDON FIELDS|VIC
43056,ESSENDON FIELDS,NSW,,11710,73,ESSENDON FIELDS|NSW,ENFIELD|NSW
43056,ESSENDON FIELDS,NSW,,12762,73,ESSENDON FIELDS|NSW,LECONFIELD|NSW
43058,ESSENDON NORTH,NSW,,21056,83,ESSENDON NORTH|NSW,ESSENDON NORTH|VIC
43058,ESSENDON NORTH,NSW,,13594,76,ESSENDON NORTH|NSW,NORTH CASINO|NSW
43058,ESSENDON NORTH,NSW,,10342,74,ESSENDON NORTH|NSW,BELMONT NORTH|NSW
43062,STRATHMORE HEIGHTS,NSW,,22878,82,STRATHMORE HEIGHTS|NSW,STRATHMORE HEIGHTS|VIC
43062,STRATHMORE HEIGHTS,NSW,,15201,74,STRATHMORE HEIGHTS|NSW,WATERVIEW HEIGHTS|NSW
43062,STRATHMORE HEIGHTS,NSW,,13686,73,STRATHMORE HEIGHTS|NSW,OAKHAMPTON HEIGHTS|NSW
43064,AIRPORT WEST,NSW,,20017,81,AIRPORT WEST|NSW,AIRPORT WEST|VIC
43064,AIRPORT WEST,NSW,,41490,76,AIRPORT WEST|NSW,PORT PIRIE WEST|SA
43064,AIRPORT WEST,NSW,,10288,73,AIRPORT WEST|NSW,BATHURST WEST|NSW
43066,KEILOR PARK,NSW,,11061,83,KEILOR PARK|NSW,CECIL PARK|NSW
43066,KEILOR PARK,NSW,,12725,83,KEILOR PARK|NSW,LALOR PARK|NSW
43066,KEILOR PARK,NSW,,11713,81,KEILOR PARK|NSW,ENGLORIE PARK|NSW
43068,NIDDRIE,NSW,,11613,74,NIDDRIE|NSW,DURI|NSW
43068,NIDDRIE,NSW,,12381,74,NIDDRIE|NSW,INDI|NSW
43068,NIDDRIE,NSW,,10833,73,NIDDRIE|NSW,BUNDURE|NSW
43070,NIDDRIE NORTH,NSW,,22332,82,NIDDRIE NORTH|NSW,NIDDRIE NORTH|VIC
43070,NIDDRIE NORTH,NSW,,13591,81,NIDDRIE NORTH|NSW,NORTH BONDI|NSW
43070,NIDDRIE NORTH,NSW,,11552,76,NIDDRIE NORTH|NSW,DORRIGO NORTH|NSW
43074,GOWANBRAE,NSW,,12071,82,GOWANBRAE|NSW,GOWAN|NSW
43074,GOWANBRAE,NSW,,12032,80,GOWANBRAE|NSW,GOOANDRA|NSW
43074,GOWANBRAE,NSW,,12018,78,GOWANBRAE|NSW,GOARRA|NSW
43078,PASCOE VALE,NSW,,13751,76,PASCOE VALE|NSW,OXLEY VALE|NSW
43078,PASCOE VALE,NSW,,13781,74,PASCOE VALE|NSW,PALMVALE|NSW
43078,PASCOE VALE,NSW,,14792,74,PASCOE VALE|NSW,THE VALE|NSW
43080,PASCOE VALE SOUTH,NSW,,22446,81,PASCOE VALE SOUTH|NSW,PASCOE VALE SOUTH|VIC
43080,PASCOE VALE SOUTH,NSW,,14698,67,PASCOE VALE SOUTH|NSW,TAREE SOUTH|NSW
43080,PASCOE VALE SOUTH,NSW,,14792,67,PASCOE VALE SOUTH|NSW,THE VALE|NSW
43092,JACANA,NSW,,10971,80,JACANA|NSW,CANGAI|NSW
43092,JACANA,NSW,,12405,78,JACANA|NSW,JACKALASS|NSW
43092,JACANA,NSW,,10087,76,JACANA|NSW,ARCADIA|NSW
43096,MEADOW HEIGHTS,NSW,,12973,83,MEADOW HEIGHTS|NSW,MANERA HEIGHTS|NSW
43096,MEADOW HEIGHTS,NSW,,21946,83,MEADOW HEIGHTS|NSW,MEADOW HEIGHTS|VIC
43096,MEADOW HEIGHTS,NSW,,12555,80,MEADOW HEIGHTS|NSW,KIAMA HEIGHTS|NSW
43104,HOTHAM HILL,NSW,,13600,83,HOTHAM HILL|NSW,NORTH HILL|NSW
43104,HOTHAM HILL,NSW,,21449,80,HOTHAM HILL|NSW,HOTHAM HILL|VIC
43104,HOTHAM HILL,NSW,,13652,76,HOTHAM HILL|NSW,NOWRA HILL|NSW
43108,MELBOURNE UNIVERSITY,NSW,,21970,83,MELBOURNE UNIVERSITY|NSW,MELBOURNE UNIVERSITY|VIC
43108,MELBOURNE UNIVERSITY,NSW,,23152,82,MELBOURNE UNIVERSITY|NSW,UNIVERSITY OF MELBOURNE|VIC
43108,MELBOURNE UNIVERSITY,NSW,,12937,79,MELBOURNE UNIVERSITY|NSW,MACQUARIE UNIVERSITY|NSW
43116,PRINCES HILL,NSW,,14058,84,PRINCES HILL|NSW,RILEYS HILL|NSW
43116,PRINCES HILL,NSW,,14350,84,PRINCES HILL|NSW,SPRING HILL|NSW
43116,PRINCES HILL,NSW,,12288,80,PRINCES HILL|NSW,HILL PLAIN|NSW
43118,BRUNSWICK SOUTH,NSW,,20443,79,BRUNSWICK SOUTH|NSW,BRUNSWICK SOUTH|VIC
43118,BRUNSWICK SOUTH,NSW,,10383,76,BRUNSWICK SOUTH|NSW,BERMAGUI SOUTH|NSW
43118,BRUNSWICK SOUTH,NSW,,10063,74,BRUNSWICK SOUTH|NSW,ANABRANCH SOUTH|NSW
43120,BRUNSWICK WEST,NSW,,20444,83,BRUNSWICK WEST|NSW,BRUNSWICK WEST|VIC
43120,BRUNSWICK WEST,NSW,,15262,74,BRUNSWICK WEST|NSW,WEST BUNGAWALBIN|NSW
43120,BRUNSWICK WEST,NSW,,50224,73,BRUNSWICK WEST|NSW,BRUNSWICK|WA
43124,MORELAND WEST,NSW,,13117,83,MORELAND WEST|NSW,MERRYLANDS WEST|NSW
43124,MORELAND WEST,NSW,,22120,82,MORELAND WEST|NSW,MORELAND WEST|VIC
43124,MORELAND WEST,NSW,,12736,80,MORELAND WEST|NSW,LANE COVE WEST|NSW
43128,BRUNSWICK LOWER,NSW,,20441,84,BRUNSWICK LOWER|NSW,BRUNSWICK LOWER|VIC
43128,BRUNSWICK LOWER,NSW,,10765,79,BRUNSWICK LOWER|NSW,BRUNSWICK HEADS|NSW
43128,BRUNSWICK LOWER,NSW,,12895,76,BRUNSWICK LOWER|NSW,LOWER BUCCA|NSW
43130,BRUNSWICK NORTH,NSW,,20442,84,BRUNSWICK NORTH|NSW,BRUNSWICK NORTH|VIC
43130,BRUNSWICK NORTH,NSW,,10765,79,BRUNSWICK NORTH|NSW,BRUNSWICK HEADS|NSW
43130,BRUNSWICK NORTH,NSW,,13591,76,BRUNSWICK NORTH|NSW,NORTH BONDI|NSW
43134,LYGON STREET NORTH,NSW,,21856,82,LYGON STREET NORTH|NSW,LYGON STREET NORTH|VIC
43134,LYGON STREET NORTH,NSW,,13621,72,LYGON STREET NORTH|NSW,NORTH STAR|NSW
43134,LYGON STREET NORTH,NSW,,13618,70,LYGON STREET NORTH|NSW,NORTH SHORE|NSW
43136,SUMNER,NSW,,14197,80,SUMNER|NSW,SANGER|NSW
43136,SUMNER,NSW,,13668,76,SUMNER|NSW,NUNDERI|NSW
43136,SUMNER,NSW,,14340,76,SUMNER|NSW,SPENCER|NSW
43142,COBURG NORTH,NSW,,12069,82,COBURG NORTH|NSW,GOULBURN NORTH|NSW
43142,COBURG NORTH,NSW,,13584,81,COBURG NORTH|NSW,NORTH ALBURY|NSW
43142,COBURG NORTH,NSW,,13592,81,COBURG NORTH|NSW,NORTH BOURKE|NSW
43144,MERLYNSTON,NSW,,11702,80,MERLYNSTON|NSW,EMERTON|NSW
43144,MERLYNSTON,NSW,,21989,79,MERLYNSTON|NSW,MERLYNSTON|VIC
43144,MERLYNSTON,NSW,,11675,77,MERLYNSTON|NSW,EGLINTON|NSW
43150,FAWKNER,NSW,,11789,78,FAWKNER|NSW,FALCONER|NSW
43150,FAWKNER,NSW,,11349,73,FAWKNER|NSW,CRAWNEY|NSW
43150,FAWKNER,NSW,,12417,73,FAWKNER|NSW,JAUNTER|NSW
43152,FAWKNER EAST,NSW,,21079,81,FAWKNER EAST|NSW,FAWKNER EAST|VIC
43152,FAWKNER EAST,NSW,,11656,76,FAWKNER EAST|NSW,EASTLAKES|NSW
43152,FAWKNER EAST,NSW,,11645,73,FAWKNER EAST|NSW,EAST LYNNE|NSW
43154,FAWKNER NORTH,NSW,,21080,82,FAWKNER NORTH|NSW,FAWKNER NORTH|VIC
43154,FAWKNER NORTH,NSW,,13585,80,FAWKNER NORTH|NSW,NORTH ARM|NSW
43154,FAWKNER NORTH,NSW,,13099,75,FAWKNER NORTH|NSW,MERAH NORTH|NSW
43156,CAMPBELLFIELD,NSW,,10322,83,CAMPBELLFIELD|NSW,BELFIELD|NSW
43156,CAMPBELLFIELD,NSW,,20549,82,CAMPBELLFIELD|NSW,CAMPBELLFIELD|VIC
43156,CAMPBELLFIELD,NSW,,13157,80,CAMPBELLFIELD|NSW,MILLFIELD|NSW
43159,OAKLANDS JUNCTION,NSW,,22400,81,OAKLANDS JUNCTION|NSW,OAKLANDS JUNCTION|VIC
43159,OAKLANDS JUNCTION,NSW,,12468,77,OAKLANDS JUNCTION|NSW,JUNCTION POINT|NSW
43159,OAKLANDS JUNCTION,NSW,,14343,74,OAKLANDS JUNCTION|NSW,SPIT JUNCTION|NSW
43161,YUROKE,NSW,,14077,76,YUROKE|NSW,ROCKLEY|NSW
43161,YUROKE,NSW,,15583,76,YUROKE|NSW,YORKLEA|NSW
43161,YUROKE,NSW,,13960,74,YUROKE|NSW,PYREE|NSW
43167,KALKALLO,NSW,,10938,75,KALKALLO|NSW,CALWALLA|NSW
43167,KALKALLO,NSW,,21548,75,KALKALLO|NSW,KALKALLO|VIC
43167,KALKALLO,NSW,,10098,73,KALKALLO|NSW,ARKELL|NSW
43169,MICKLEHAM,NSW,,22007,77,MICKLEHAM|NSW,MICKLEHAM|VIC
43169,MICKLEHAM,NSW,,13146,76,MICKLEHAM|NSW,MILA|NSW
43169,MICKLEHAM,NSW,,12620,75,MICKLEHAM|NSW,KIRKHAM|NSW
43171,ROXBURGH PARK,NSW,,13798,76,ROXBURGH PARK|NSW,PARKESBOROUGH|NSW
43171,ROXBURGH PARK,NSW,,22656,76,ROXBURGH PARK|NSW,ROXBURGH PARK|VIC
43171,ROXBURGH PARK,NSW,,14164,69,ROXBURGH PARK|NSW,RYE PARK|NSW
43180,CLIFTON HILL,NSW,,11140,81,CLIFTON HILL|NSW,CLIFTON|NSW
43180,CLIFTON HILL,NSW,,30793,81,CLIFTON HILL|NSW,CLIFTON HILL|QLD
43180,CLIFTON HILL,NSW,,20685,81,CLIFTON HILL|NSW,CLIFTON HILL|VIC
43182,FITZROY NORTH,NSW,,21098,82,FITZROY NORTH|NSW,FITZROY NORTH|VIC
43182,FITZROY NORTH,NSW,,12215,74,FITZROY NORTH|NSW,HAMILTON NORTH|NSW
43182,FITZROY NORTH,NSW,,13584,73,FITZROY NORTH|NSW,NORTH ALBURY|NSW
43184,NORTHCOTE,NSW,,13526,81,NORTHCOTE|NSW,NETHERCOTE|NSW
43184,NORTHCOTE,NSW,,12266,77,NORTHCOTE|NSW,HEATHCOTE|NSW
43184,NORTHCOTE,NSW,,13643,77,NORTHCOTE|NSW,NORTHMEAD|NSW
43186,NORTHCOTE SOUTH,NSW,,22369,79,NORTHCOTE SOUTH|NSW,NORTHCOTE SOUTH|VIC
43186,NORTHCOTE SOUTH,NSW,,11303,76,NORTHCOTE SOUTH|NSW,COREE SOUTH|NSW
43186,NORTHCOTE SOUTH,NSW,,14324,76,NORTHCOTE SOUTH|NSW,SOUTH NOWRA|NSW
43188,THORNBURY,NSW,,14121,80,THORNBURY|NSW,ROTHBURY|NSW
43188,THORNBURY,NSW,,14882,77,THORNBURY|NSW,TORRYBURN|NSW
43188,THORNBURY,NSW,,14801,73,THORNBURY|NSW,THORA|NSW
43196,PRESTON LOWER,NSW,,12907,80,PRESTON LOWER|NSW,LOWER PORTLAND|NSW
43196,PRESTON LOWER,NSW,,12906,76,PRESTON LOWER|NSW,LOWER PEACOCK|NSW
43196,PRESTON LOWER,NSW,,12909,76,PRESTON LOWER|NSW,LOWER THREDBO|NSW
43198,PRESTON SOUTH,NSW,,13932,83,PRESTON SOUTH|NSW,PRESTONS|NSW
43198,PRESTON SOUTH,NSW,,13845,76,PRESTON SOUTH|NSW,PENRITH SOUTH|NSW
43198,PRESTON SOUTH,NSW,,14326,76,PRESTON SOUTH|NSW,SOUTH PENRITH|NSW
43202,REGENT WEST,NSW,,14699,83,REGENT WEST|NSW,TAREE WEST|NSW
43202,REGENT WEST,NSW,,15273,79,REGENT WEST|NSW,WEST RYDE|NSW
43202,REGENT WEST,NSW,,14034,73,REGENT WEST|NSW,REGENTVILLE|NSW
43204,SYLVESTER,NSW,,14268,79,SYLVESTER|NSW,SILVERWATER|NSW
43204,SYLVESTER,NSW,,15578,75,SYLVESTER|NSW,YETHERA|NSW
43204,SYLVESTER,NSW,,14789,74,SYLVESTER|NSW,THE SLOPES|NSW
43208,RESERVOIR,NSW,,51487,72,RESERVOIR|NSW,RESERVOIR|WA
43208,RESERVOIR,NSW,,22593,71,RESERVOIR|NSW,RESERVOIR EAST|VIC
43208,RESERVOIR,NSW,,13931,70,RESERVOIR|NSW,PREMER|NSW
43210,RESERVOIR EAST,NSW,,22593,78,RESERVOIR EAST|NSW,RESERVOIR EAST|VIC
43210,RESERVOIR EAST,NSW,,11647,71,RESERVOIR EAST|NSW,EAST RYDE|NSW
43210,RESERVOIR EAST,NSW,,14043,69,RESERVOIR EAST|NSW,RESERVE CREEK|NSW
43212,RESERVOIR NORTH,NSW,,22594,79,RESERVOIR NORTH|NSW,RESERVOIR NORTH|VIC
43212,RESERVOIR NORTH,NSW,,13618,76,RESERVOIR NORTH|NSW,NORTH SHORE|NSW
43212,RESERVOIR NORTH,NSW,,13616,73,RESERVOIR NORTH|NSW,NORTH RYDE|NSW
43214,RESERVOIR SOUTH,NSW,,22595,79,RESERVOIR SOUTH|NSW,RESERVOIR SOUTH|VIC
43214,RESERVOIR SOUTH,NSW,,13845,72,RESERVOIR SOUTH|NSW,PENRITH SOUTH|NSW
43214,RESERVOIR SOUTH,NSW,,14326,72,RESERVOIR SOUTH|NSW,SOUTH PENRITH|NSW
43216,THOMASTOWN,NSW,,14803,77,THOMASTOWN|NSW,THORNTON|NSW
43216,THOMASTOWN,NSW,,60477,77,THOMASTOWN|NSW,NEW TOWN|TAS
43216,THOMASTOWN,NSW,,14711,75,THOMASTOWN|NSW,TATTON|NSW
43218,LALOR,NSW,,11894,84,LALOR|NSW,GALORE|NSW
43218,LALOR,NSW,,12880,82,LALOR|NSW,LORN|NSW
43218,LALOR,NSW,,11124,78,LALOR|NSW,CLARE|NSW
43220,LALOR PLAZA,NSW,,12725,83,LALOR PLAZA|NSW,LALOR PARK|NSW
43220,LALOR PLAZA,NSW,,21742,73,LALOR PLAZA|NSW,LALOR PLAZA|VIC
43220,LALOR PLAZA,NSW,,10193,69,LALOR PLAZA|NSW,BALFOURS PEAK|NSW
43230,IVANHOE EAST,NSW,,12403,81,IVANHOE EAST|NSW,IVANHOE|NSW
43230,IVANHOE EAST,NSW,,21496,81,IVANHOE EAST|NSW,IVANHOE EAST|VIC
43230,IVANHOE EAST,NSW,,11638,76,IVANHOE EAST|NSW,EAST JINDABYNE|NSW
43232,IVANHOE NORTH,NSW,,21497,82,IVANHOE NORTH|NSW,IVANHOE NORTH|VIC
43232,IVANHOE NORTH,NSW,,12403,79,IVANHOE NORTH|NSW,IVANHOE|NSW
43232,IVANHOE NORTH,NSW,,13594,79,IVANHOE NORTH|NSW,NORTH CASINO|NSW
43238,HEIDELBERG RGH,NSW,,21398,78,HEIDELBERG RGH|NSW,HEIDELBERG RGH|VIC
43238,HEIDELBERG RGH,NSW,,12270,69,HEIDELBERG RGH|NSW,HECKENBERG|NSW
43238,HEIDELBERG RGH,NSW,,21396,69,HEIDELBERG RGH|NSW,HEIDELBERG|VIC
43240,HEIDELBERG WEST,NSW,,21399,84,HEIDELBERG WEST|NSW,HEIDELBERG WEST|VIC
43240,HEIDELBERG WEST,NSW,,15259,72,HEIDELBERG WEST|NSW,WEST ARMIDALE|NSW
43240,HEIDELBERG WEST,NSW,,15258,71,HEIDELBERG WEST|NSW,WEST ALBURY|NSW
43246,KINGSBURY,NSW,,12386,77,KINGSBURY|NSW,INGLEBURN|NSW
43246,KINGSBURY,NSW,,12600,77,KINGSBURY|NSW,KINGSFORD|NSW
43246,KINGSBURY,NSW,,21635,77,KINGSBURY|NSW,KINGSBURY|VIC
43248,LA TROBE UNIVERSITY,NSW,,21700,83,LA TROBE UNIVERSITY|NSW,LA TROBE UNIVERSITY|VIC
43248,LA TROBE UNIVERSITY,NSW,,11085,75,LA TROBE UNIVERSITY|NSW,CHARLES STURT UNIVERSITY|NSW
43248,LA TROBE UNIVERSITY,NSW,,14988,73,LA TROBE UNIVERSITY|NSW,UNIVERSITY OF NEW ENGLAND|NSW
43250,BANYULE,NSW,,10796,80,BANYULE|NSW,BULEE|NSW
43250,BANYULE,NSW,,11555,80,BANYULE|NSW,DOUBLE BAY|NSW
43250,BANYULE,NSW,,10218,78,BANYULE|NSW,BANGALEE|NSW
43254,HEIDELBERG,NSW,,12270,79,HEIDELBERG|NSW,HECKENBERG|NSW
43254,HEIDELBERG,NSW,,21396,79,HEIDELBERG|NSW,HEIDELBERG|VIC
43254,HEIDELBERG,NSW,,12277,74,HEIDELBERG|NSW,HERMIDALE|NSW
43256,ROSANNA,NSW,,14132,80,ROSANNA|NSW,ROWAN|NSW
43256,ROSANNA,NSW,,15037,80,ROSANNA|NSW,URANA|NSW
43256,ROSANNA,NSW,,14100,78,ROSANNA|NSW,ROSEBANK|NSW
43258,VIEWBANK,NSW,,14022,78,VIEWBANK|NSW,REDBANK|NSW
43258,VIEWBANK,NSW,,14100,75,VIEWBANK|NSW,ROSEBANK|NSW
43258,VIEWBANK,NSW,,15061,75,VIEWBANK|NSW,VIEWMONT|NSW
43262,MACLEOD WEST,NSW,,21869,81,MACLEOD WEST|NSW,MACLEOD WEST|VIC
43262,MACLEOD WEST,NSW,,13054,79,MACLEOD WEST|NSW,MAYFIELD WEST|NSW
43262,MACLEOD WEST,NSW,,13067,79,MACLEOD WEST|NSW,MCLEODS SHOOT|NSW
43265,WATSONIA,NSW,,15212,82,WATSONIA|NSW,WATTON|NSW
43265,WATSONIA,NSW,,13813,78,WATSONIA|NSW,PATONGA|NSW
43265,WATSONIA,NSW,,14836,76,WATSONIA|NSW,TIONA|NSW
43267,WATSONIA NORTH,NSW,,23284,83,WATSONIA NORTH|NSW,WATSONIA NORTH|VIC
43267,WATSONIA NORTH,NSW,,13631,81,WATSONIA NORTH|NSW,NORTH WAHROONGA|NSW
43267,WATSONIA NORTH,NSW,,13621,75,WATSONIA NORTH|NSW,NORTH STAR|NSW
43278,PLENTY,NSW,,13843,76,PLENTY|NSW,PENRITH|NSW
43278,PLENTY,NSW,,14258,76,PLENTY|NSW,SHIPLEY|NSW
43278,PLENTY,NSW,,13700,74,PLENTY|NSW,OBLEY|NSW
43282,LOWER PLENTY,NSW,,12907,76,LOWER PLENTY|NSW,LOWER PORTLAND|NSW
43282,LOWER PLENTY,NSW,,21847,75,LOWER PLENTY|NSW,LOWER PLENTY|VIC
43282,LOWER PLENTY,NSW,,12906,73,LOWER PLENTY|NSW,LOWER PEACOCK|NSW
43284,MONTMORENCY,NSW,,13238,81,MONTMORENCY|NSW,MONTEREY|NSW
43284,MONTMORENCY,NSW,,22086,80,MONTMORENCY|NSW,MONTMORENCY|VIC
43284,MONTMORENCY,NSW,,13237,73,MONTMORENCY|NSW,MONTEFIORES|NSW
43287,ELTHAM NORTH,NSW,,13585,83,ELTHAM NORTH|NSW,NORTH ARM|NSW
43287,ELTHAM NORTH,NSW,,21033,81,ELTHAM NORTH|NSW,ELTHAM NORTH|VIC
43287,ELTHAM NORTH,NSW,,10342,79,ELTHAM NORTH|NSW,BELMONT NORTH|NSW
43289,RESEARCH,NSW,,14897,78,RESEARCH|NSW,TREGEAR|NSW
43289,RESEARCH,NSW,,14221,75,RESEARCH|NSW,SEAFORTH|NSW
43289,RESEARCH,NSW,,13931,73,RESEARCH|NSW,PREMER|NSW
43291,WATTLE GLEN,NSW,,15208,84,WATTLE GLEN|NSW,WATTLE GROVE|NSW
43291,WATTLE GLEN,NSW,,14766,81,WATTLE GLEN|NSW,THE GLEN|NSW
43291,WATTLE GLEN,NSW,,15207,80,WATTLE GLEN|NSW,WATTLE FLAT|NSW
43293,BEND OF ISLANDS,NSW,,20257,79,BEND OF ISLANDS|NSW,BEND OF ISLANDS|VIC
43293,BEND OF ISLANDS,NSW,,14375,70,BEND OF ISLANDS|NSW,ST HUBERTS ISLAND|NSW
43293,BEND OF ISLANDS,NSW,,10116,69,BEND OF ISLANDS|NSW,ASHBY ISLAND|NSW
43295,KANGAROO GROUND,NSW,,21559,84,KANGAROO GROUND|NSW,KANGAROO GROUND|VIC
43295,KANGAROO GROUND,NSW,,12170,77,KANGAROO GROUND|NSW,GUNDAROO|NSW
43295,KANGAROO GROUND,NSW,,12485,76,KANGAROO GROUND|NSW,KANGAROO CREEK|NSW
43300,COTTLES BRIDGE,NSW,,20782,83,COTTLES BRIDGE|NSW,COTTLES BRIDGE|VIC
43300,COTTLES BRIDGE,NSW,,12460,82,COTTLES BRIDGE|NSW,JONES BRIDGE|NSW
43300,COTTLES BRIDGE,NSW,,11846,76,COTTLES BRIDGE|NSW,FORDS BRIDGE|NSW
43302,HURSTBRIDGE,NSW,,13641,80,HURSTBRIDGE|NSW,NORTHBRIDGE|NSW
43302,HURSTBRIDGE,NSW,,21468,80,HURSTBRIDGE|NSW,HURSTBRIDGE|VIC
43302,HURSTBRIDGE,NSW,,12365,76,HURSTBRIDGE|NSW,HURSTVILLE|NSW
43304,NUTFIELD,NSW,,14731,81,NUTFIELD|NSW,TENTERFIELD|NSW
43304,NUTFIELD,NSW,,14284,77,NUTFIELD|NSW,SMITHFIELD|NSW
43304,NUTFIELD,NSW,,14360,74,NUTFIELD|NSW,SPRINGFIELD|NSW
43311,KEW EAST,NSW,,11656,80,KEW EAST|NSW,EASTLAKES|NSW
43311,KEW EAST,NSW,,11640,79,KEW EAST|NSW,EAST KEMPSEY|NSW
43311,KEW EAST,NSW,,11645,77,KEW EAST|NSW,EAST LYNNE|NSW
43313,BALWYN,NSW,,10186,82,BALWYN|NSW,BALCOLYN|NSW
43313,BALWYN,NSW,,10192,80,BALWYN|NSW,BALDRY|NSW
43313,BALWYN,NSW,,10276,80,BALWYN|NSW,BARWON|NSW
43315,BALWYN EAST,NSW,,10208,84,BALWYN EAST|NSW,BALMAIN EAST|NSW
43315,BALWYN EAST,NSW,,11630,84,BALWYN EAST|NSW,EAST BALLINA|NSW
43315,BALWYN EAST,NSW,,10501,81,BALWYN EAST|NSW,BLAXLAND EAST|NSW
43319,DEEPDENE DC,NSW,,20874,80,DEEPDENE DC|NSW,DEEPDENE DC|VIC
43319,DEEPDENE DC,NSW,,50462,77,DEEPDENE DC|NSW,DEEPDENE|WA
43319,DEEPDENE DC,NSW,,11663,70,DEEPDENE DC|NSW,EDEN|NSW
43321,STRADBROKE PARK,NSW,,22863,79,STRADBROKE PARK|NSW,STRADBROKE PARK|VIC
43321,STRADBROKE PARK,NSW,,14445,75,STRADBROKE PARK|NSW,STUD PARK|NSW
43321,STRADBROKE PARK,NSW,,14241,73,STRADBROKE PARK|NSW,SHANE PARK|NSW
43323,BALWYN NORTH,NSW,,13606,84,BALWYN NORTH|NSW,NORTH MANLY|NSW
43323,BALWYN NORTH,NSW,,10412,81,BALWYN NORTH|NSW,BEXLEY NORTH|NSW
43323,BALWYN NORTH,NSW,,13584,81,BALWYN NORTH|NSW,NORTH ALBURY|NSW
43325,GREYTHORN,NSW,,12011,81,GREYTHORN|NSW,GLENTHORNE|NSW
43325,GREYTHORN,NSW,,11911,77,GREYTHORN|NSW,GARTHOWEN|NSW
43325,GREYTHORN,NSW,,21324,77,GREYTHORN|NSW,GREYTHORN|VIC
43329,BULLEEN SOUTH,NSW,,14303,82,BULLEEN SOUTH|NSW,SOUTH BALLINA|NSW
43329,BULLEEN SOUTH,NSW,,10130,79,BULLEEN SOUTH|NSW,AUBURN SOUTH|NSW
43329,BULLEEN SOUTH,NSW,,10413,79,BULLEEN SOUTH|NSW,BEXLEY SOUTH|NSW
