rowid,suburb_name,state,postcode,candidate_ssc,score,matched_canonical_key
44253,CURDIE VALE,NSW,,10517,79,BLUE VALE|NSW
44255,CURDIES RIVER,NSW,,11068,81,CELLS RIVER|NSW
44257,CURDIEVALE,NSW,,20830,79,CURDIEVALE|VIC
44265,NIRRANDA EAST,NSW,,22342,82,NIRRANDA EAST|VIC
44267,NIRRANDA SOUTH,NSW,,14324,79,SOUTH NOWRA|NSW
44269,NULLAWARRE,NSW,,15329,76,WILLAWARRIN|NSW
44271,NULLAWARRE EAST,NSW,,22381,79,NULLAWARRE EAST|VIC
44273,NULLAWARRE NORTH,NSW,,22382,80,NULLAWARRE NORTH|VIC
44275,PAARATTE,NSW,,13792,80,PARA|NSW
44279,TIMBOON,NSW,,14849,82,TOMBONG|NSW
44281,TIMBOON WEST,NSW,,23044,75,TIMBOON WEST|VIC
44283,PORT CAMPBELL,NSW,,22519,76,PORT CAMPBELL|VIC
44285,PRINCETOWN,NSW,,13865,83,PICTON|NSW
44289,PETERBOROUGH,NSW,,13798,79,PARKESBOROUGH|NSW
44292,DUNDONNELL,NSW,,11604,80,DUNOLLY|NSW
44294,PURA PURA,NSW,,13792,76,PARA|NSW
44297,WOORNDOO,NSW,,15448,80,WOOLBROOK|NSW
44300,CARAMUT,NSW,,11009,82,CARNHAM|NSW
44308,WOOLSTHORPE,NSW,,23435,80,WOOLSTHORPE|VIC
44310,ALLANSFORD,NSW,,10497,81,BLANDFORD|NSW
44312,MEPUNGA,NSW,,13085,82,MELINGA|NSW
44314,MEPUNGA EAST,NSW,,21981,81,MEPUNGA EAST|VIC
44316,MEPUNGA WEST,NSW,,21982,81,MEPUNGA WEST|VIC
44318,NARINGAL,NSW,,10244,83,BARBIGAL|NSW
44320,NARINGAL EAST,NSW,,22272,82,NARINGAL EAST|VIC
44322,PURNIM,NSW,,13744,80,OURNIE|NSW
44324,PURNIM WEST,NSW,,15271,73,WEST PYMBLE|NSW
44326,BALLANGEICH,NSW,,20126,80,BALLANGEICH|VIC
44328,WANGOOM,NSW,,15131,82,WANDOOK|NSW
44342,WINSLOW,NSW,,15309,82,WHITLOW|NSW
44347,KOROIT,NSW,,12626,84,KLORI|NSW
44349,CROSSLEY,NSW,,11371,81,CROSSMAGLEN|NSW
44353,KIRKSTALL,NSW,,12552,78,KIALLA|NSW
44355,SOUTHERN CROSS,NSW,,33214,83,SOUTHERN CROSS|QLD
44363,WILLATOOK,NSW,,15109,80,WALLAROO|NSW
44367,YARPTURK,NSW,,14203,76,SATUR|NSW
44371,PORT FAIRY,NSW,,13913,76,PORT BOTANY|NSW
44374,NARRAWONG,NSW,,13501,83,NARRAWA|NSW
44381,TYRENDARRA,NSW,,14898,80,TRENAYR|NSW
44383,TYRENDARRA EAST,NSW,,23139,79,TYRENDARRA EAST|VIC
44385,YAMBUK,NSW,,15516,84,YAMBA|NSW
44387,CONDAH SWAMP,NSW,,20740,75,CONDAH SWAMP|VIC
44389,KNEBSWORTH,NSW,,13556,80,NEWPORT|NSW
44391,MACARTHUR,NSW,,70236,83,MCARTHUR|NT
44393,RIPPONHURST,NSW,,13847,79,PENSHURST|NSW
44397,HAWKESDALE,NSW,,12910,81,LOWESDALE|NSW
44399,MINHAMITE,NSW,,13181,82,MINMI|NSW
44401,GAZETTE,NSW,,11742,73,ETTREMA|NSW
44403,GERRIGERRUP,NSW,,21175,80,GERRIGERRUP|VIC
44408,TABOR,NSW,,14688,82,TARA|NSW
44411,GLENTHOMPSON,NSW,,21243,81,GLENTHOMPSON|VIC
44415,NARRAPUMELAP SOUTH,NSW,,22276,82,NARRAPUMELAP SOUTH|VIC
44421,MIRRANATWA,NSW,,13190,80,MIRANDA|NSW
44423,MOUTAJUP,NSW,,22193,75,MOUTAJUP|VIC
44425,VICTORIA POINT,NSW,,33629,78,VICTORIA POINT|QLD
44431,BYADUK NORTH,NSW,,13592,81,NORTH BOURKE|NSW
44434,BOCHARA,NSW,,10240,84,BARA|NSW
44437,BUCKLEY SWAMP,NSW,,10479,81,BLACK SWAMP|NSW
44439,BYADUK,NSW,,10898,76,BYANGUM|NSW
44445,MORGIANA,NSW,,10613,80,BOORGANNA|NSW
44447,MOUNT NAPIER,NSW,,22177,81,MOUNT NAPIER|VIC
44449,STRATHKELLAR,NSW,,14422,84,STRATHCEDAR|NSW
44455,WANNON,NSW,,14186,80,SANDON|NSW
44457,WARRAYURE,NSW,,15169,80,WARRAWEE|NSW
44459,YATCHAW,NSW,,15557,78,YATHELLA|NSW
44461,YULECART,NSW,,23533,75,YULECART|VIC
44463,BRANXHOLME,NSW,,60073,81,BRANXHOLM|TAS
44465,GRASSDALE,NSW,,11481,80,DAYSDALE|NSW
44467,BREAKAWAY CREEK,NSW,,10686,84,BREAKFAST CREEK|NSW
44471,HOTSPUR,NSW,,11095,75,CHATSBURY|NSW
44473,LAKE CONDAH,NSW,,12707,84,LAKE CONJOLA|NSW
44475,WALLACEDALE,NSW,,15096,81,WALLACIA|NSW
44477,BESSIEBELLE,NSW,,20282,80,BESSIEBELLE|VIC
44481,DRIK DRIK,NSW,,20944,77,DRIK DRIK|VIC
44483,DRUMBORG,NSW,,11603,78,DUNMORE|NSW
44487,HEYWOOD,NSW,,12225,82,HANWOOD|NSW
44491,LYONS,NSW,,12880,82,LORN|NSW
44495,MUMBANNAR,NSW,,12966,82,MANAR|NSW
44497,MYAMYN,NSW,,12990,76,MANYANA|NSW
44499,WINNAP,NSW,,15370,80,WINGEN|NSW
44501,ALLESTREE,NSW,,12961,78,MALLEE|NSW
44506,CASHMORE,NSW,,11131,83,CLAYMORE|NSW
44508,DUTTON WAY,NSW,,20980,79,DUTTON WAY|VIC
44510,GORAE,NSW,,11894,84,GALORE|NSW
44516,MOUNT RICHMOND,NSW,,13612,83,NORTH RICHMOND|NSW
44520,PORTLAND NORTH,NSW,,12907,83,LOWER PORTLAND|NSW
44522,PORTLAND WEST,NSW,,13920,83,PORTLAND|NSW
44524,DIGBY,NSW,,13149,78,MILBY|NSW
44528,TAHARA WEST,NSW,,14699,83,TAREE WEST|NSW
44533,HEATH FIELD,NSW,,21386,80,HEATH FIELD|VIC
44537,BAHGALLAH,NSW,,10368,80,BENGALLA|NSW
44539,BRIMBOAL,NSW,,10242,83,BARAIMAL|NSW
44541,CARAPOOK,NSW,,11012,82,CAROOL|NSW
44543,CHETWYND,NSW,,12275,76,HENTY|NSW
44545,DERGHOLM,NSW,,11672,76,EDROM|NSW
44547,DORODONG,NSW,,12634,83,KOLODONG|NSW
44549,DUNROBIN,NSW,,11605,82,DUNOON|NSW
44554,LAKE MUNDI,NSW,,21729,79,LAKE MUNDI|VIC
44558,MUNTHAM,NSW,,13037,82,MATCHAM|NSW
44560,NANGEELA,NSW,,13564,83,NIANGALA|NSW
44562,POOLAIJELO,NSW,,13912,74,POONCARIE|NSW
44566,SANDFORD,NSW,,14186,82,SANDON|NSW
44568,STRATHDOWNIE,NSW,,14423,80,STRATHEDEN|NSW
44570,WANDO BRIDGE,NSW,,23224,81,WANDO BRIDGE|VIC
44572,WANDO VALE,NSW,,15147,81,WARDROP VALLEY|NSW
44578,CAVENDISH,NSW,,11346,78,CRAVEN|NSW
44580,GLENISLA,NSW,,11993,80,GLENFIELD|NSW
44586,WOOHLPOOER,NSW,,15459,79,WOOLOOWARE|NSW
44590,CLOVER FLAT,NSW,,11332,81,COW FLAT|NSW
44594,COOJAR,NSW,,11160,84,COBAR|NSW
44598,GRINGEGALGONA,NSW,,21325,82,GRINGEGALGONA|VIC
44600,GRITJURK,NSW,,21326,75,GRITJURK|VIC
44602,HILGAY,NSW,,12251,82,HAY|NSW
44604,KONONGWOOTONG,NSW,,21654,82,KONONGWOOTONG|VIC
44612,PASCHENDALE,NSW,,14005,76,RAVENSDALE|NSW
44614,TAHARA BRIDGE,NSW,,22934,76,TAHARA BRIDGE|VIC
44616,TARRAYOUKYAN,NSW,,22977,75,TARRAYOUKYAN|VIC
44618,TARRENLEA,NSW,,14696,82,TAREE|NSW
44620,WOOTONG VALE,NSW,,23449,75,WOOTONG VALE|VIC
44622,HARROW,NSW,,11473,80,DARLOW|NSW
44626,CONNEWIRRICOO,NSW,,20744,82,CONNEWIRRICOO|VIC
44628,EDENHOPE,NSW,,11663,80,EDEN|NSW
44630,JALLAKIN,NSW,,12959,82,MALLAN|NSW
44632,KADNOOK,NSW,,12481,83,KANAHOOKA|NSW
44634,LANGKOOP,NSW,,12748,78,LARNOOK|NSW
44636,MEEREEK,NSW,,10366,82,BENEREE|NSW
44638,PATYAH,NSW,,13792,78,PARA|NSW
44640,ULLSWATER,NSW,,14177,77,SALTWATER|NSW
44644,BENAYEO,NSW,,10358,82,BENANEE|NSW
44646,BRINGALBERT,NSW,,10028,80,ALBERT|NSW
44648,HESSE,NSW,,11736,75,ESK|NSW
44654,CRESSY,NSW,,60147,80,CRESSY|TAS
44656,BERRYBANK,NSW,,10398,82,BERRY|NSW
44658,DUVERNEY,NSW,,11599,75,DUNGEREE|NSW
44660,FOXHOW,NSW,,11313,70,COROWA|NSW
44667,DERRINALLUM,NSW,,20896,80,DERRINALLUM|VIC
44671,VITE VITE,NSW,,23179,77,VITE VITE|VIC
44673,VITE VITE NORTH,NSW,,23180,84,VITE VITE NORTH|VIC
44675,TEESDALE,NSW,,15283,83,WESTDALE|NSW
44681,SHELFORD,NSW,,14157,77,RUTHERFORD|NSW
44685,BANNOCKBURN,NSW,,30185,80,BANNOCKBURN|QLD
44687,GHERINGHAP,NSW,,21177,79,GHERINGHAP|VIC
44691,RUSSELLS BRIDGE,NSW,,22667,79,RUSSELLS BRIDGE|VIC
44695,STEIGLITZ,NSW,,33280,77,STEIGLITZ|QLD
44697,SUTHERLANDS CREEK,NSW,,14134,82,ROWLANDS CREEK|NSW
44701,BAMGANIE,NSW,,10196,80,BALGOWNIE|NSW
44707,CARGERIE,NSW,,10915,82,CADGEE|NSW
44709,ELAINE,NSW,,11712,82,ENGADINE|NSW
44711,MORRISONS,NSW,,13282,80,MORISSET|NSW
44715,BONNIE BROOK,NSW,,20345,81,BONNIE BROOK|VIC
44717,GRANGEFIELDS,NSW,,10672,83,BRAEFIELD|NSW
44719,ROCKBANK,NSW,,14100,83,ROSEBANK|NSW
44721,THORNHILL PARK,NSW,,15292,83,WETHERILL PARK|NSW
44723,AINTREE,NSW,,11818,82,FIGTREE|NSW
44725,DEANSIDE,NSW,,10152,83,AVONSIDE|NSW
44727,FRASER RISE,NSW,,11867,73,FRAZER PARK|NSW
44729,HARKNESS,NSW,,12250,77,HAWKS NEST|NSW
44731,KURUNJANG,NSW,,12189,83,GURNANG|NSW
44735,MELTON WEST,NSW,,15267,80,WEST HOXTON|NSW
44737,TOOLERN VALE,NSW,,13751,80,OXLEY VALE|NSW
44740,COBBLEBANK,NSW,,20702,79,COBBLEBANK|VIC
44744,EYNESBURY,NSW,,21068,77,EYNESBURY|VIC
44748,STRATHTULLOH,NSW,,22879,75,STRATHTULLOH|VIC
44750,WEIR VIEWS,NSW,,23307,79,WEIR VIEWS|VIC
44752,BACCHUS MARSH,NSW,,20110,82,BACCHUS MARSH|VIC
44758,COIMADAI,NSW,,11205,82,COMARA|NSW
44767,MADDINGLEY,NSW,,12446,79,JIMARINGLE|NSW
44769,MERRIMU,NSW,,13102,83,MERIMBULA|NSW
44778,KOROBEIT,NSW,,12626,76,KLORI|NSW
44780,MYRNIONG,NSW,,11624,78,DYRRING|NSW
44786,BEREMBOKE,NSW,,10351,83,BEMBOKA|NSW
44790,BUNDING,NSW,,10661,82,BOWNING|NSW
44794,DURDIDWARRAH,NSW,,20975,81,DURDIDWARRAH|VIC
44796,FISKVILLE,NSW,,12823,81,LIONSVILLE|NSW
44800,MOUNT WALLACE,NSW,,22188,82,MOUNT WALLACE|VIC
44805,BAKERY HILL,NSW,,10474,83,BLACK HILL|NSW
44813,BALLARAT NORTH,NSW,,20133,83,BALLARAT NORTH|VIC
44823,GOLDEN POINT,NSW,,12105,84,GREEN POINT|NSW
44825,INVERMAY PARK,NSW,,10682,80,BRAY PARK|NSW
44827,LAKE WENDOUREE,NSW,,21736,83,LAKE WENDOUREE|VIC
44829,LUCAS,NSW,,10770,78,BUCCA|NSW
44841,SOLDIERS HILL,NSW,,14261,82,SHOOTERS HILL|NSW
44843,SOVEREIGN HILL,NSW,,14232,79,SEVEN HILLS|NSW
44847,BO PEEP,NSW,,13829,74,PEEL|NSW
44849,CAPE CLEAR,NSW,,20565,79,CAPE CLEAR|VIC
44853,CHEPSTOWE,NSW,,11086,79,CHARLESTOWN|NSW
44855,HADDON,NSW,,10215,80,BANDON|NSW
44862,LAKE BOLAC,NSW,,12707,80,LAKE CONJOLA|NSW
44864,MININERA,NSW,,10447,78,BINDERA|NSW
44866,MORTCHUP,NSW,,13287,78,MORPETH|NSW
44870,NERRIN NERRIN,NSW,,22304,82,NERRIN NERRIN|VIC
44872,NINTINGBOOL,NSW,,22338,80,NINTINGBOOL|VIC
44874,PIGGOREET,NSW,,13867,77,PIGGABEEN|NSW
44878,ROKEWOOD JUNCTION,NSW,,22637,81,ROKEWOOD JUNCTION|VIC
44882,SCARSDALE,NSW,,14107,80,ROSEDALE|NSW
44886,SMYTHESDALE,NSW,,14107,74,ROSEDALE|NSW
44892,STAFFORDSHIRE REEF,NSW,,22840,82,STAFFORDSHIRE REEF|VIC
44896,WALLINDUC,NSW,,15116,80,WALLSEND|NSW
44898,WESTMERE,NSW,,15287,83,WESTMEAD|NSW
44904,BARKSTEAD,NSW,,10099,80,ARKSTONE|NSW
44906,BLOWHARD,NSW,,10323,78,BELFORD|NSW
44911,BREWSTER,NSW,,12703,83,LAKE BREWSTER|NSW
44917,BUNKERS HILL,NSW,,10764,81,BRUNKERVILLE|NSW
44919,BURRUMBEET,NSW,,20511,79,BURRUMBEET|VIC
44921,CAMBRIAN HILL,NSW,,20547,82,CAMBRIAN HILL|VIC
44927,CHAPEL FLAT,NSW,,20634,80,CHAPEL FLAT|VIC
44935,CORINDHAP,NSW,,10999,83,CARINDA|NSW
44939,DEREEL,NSW,,11599,82,DUNGEREE|NSW
44941,DUNNSTOWN,NSW,,11601,80,DUNGOWAN|NSW
44943,DURHAM LEAD,NSW,,20976,80,DURHAM LEAD|VIC
44946,ERCILDOUNE,NSW,,21049,79,ERCILDOUNE|VIC
44948,GARIBALDI,NSW,,21151,77,GARIBALDI|VIC
44958,INVERMAY,NSW,,60306,83,INVERMAY|TAS
44962,LAMPLOUGH,NSW,,21743,77,LAMPLOUGH|VIC
44964,LANGI KAL KAL,NSW,,21752,82,LANGI KAL KAL|VIC
44972,MAGPIE,NSW,,10054,80,ALPINE|NSW
44976,MINERS REST,NSW,,14376,77,ST IVES|NSW
44978,MITCHELL PARK,NSW,,13197,83,MITCHELL|NSW
44980,MOLLONGGHIP,NSW,,13220,80,MOLONG|NSW
44984,MOUNT EGERTON,NSW,,22160,82,MOUNT EGERTON|VIC
44986,MOUNT MERCER,NSW,,13318,83,MOUNT DEE|NSW
44991,NAPOLEONS,NSW,,13482,80,NAPOLEON REEF|NSW
44993,NAVIGATORS,NSW,,22288,79,NAVIGATORS|VIC
44995,POOTILLA,NSW,,13870,78,PILLIGA|NSW
44997,SCOTCHMANS LEAD,NSW,,14215,81,SCOTCHMAN|NSW
44999,SCOTSBURN,NSW,,13737,75,OSBORNE|NSW
45001,SPRINGBANK,NSW,,14361,83,SPRINGRANGE|NSW
45003,SULKY,NSW,,15047,78,UROLY|NSW
45007,WARRENHEIP,NSW,,15175,83,WARREN|NSW
45011,WAUBRA,NSW,,15141,84,WAPRA|NSW
45013,WEATHERBOARD,NSW,,23298,81,WEATHERBOARD|VIC
45015,WERNETH,NSW,,13697,76,OBERNE|NSW
45018,YENDON,NSW,,15568,84,YENDA|NSW
45020,BALLARAT MC,NSW,,20132,80,BALLARAT MC|VIC
45022,LAKE GARDENS,NSW,,21721,81,LAKE GARDENS|VIC
45024,WENDOUREE,NSW,,15242,80,WENDOREE PARK|NSW
45032,BUNINYONG,NSW,,10445,80,BINALONG|NSW
45034,SCOTSMANS LEAD,NSW,,14220,79,SCOTTS HEAD|NSW
45038,WINTER VALLEY,NSW,,15348,80,WILSONS VALLEY|NSW
45042,MANNIBADAR,NSW,,21902,79,MANNIBADAR|VIC
45046,WILLOWVALE,NSW,,15328,80,WILLALA|NSW
45048,BRADVALE,NSW,,10201,83,BALLDALE|NSW
45052,SKIPTON,NSW,,14410,78,STOCKTON|NSW
45054,CRESWICK,NSW,,11116,83,CHISWICK|NSW
45056,CRESWICK NORTH,NSW,,20803,83,CRESWICK NORTH|VIC
45060,LANGDONS HILL,NSW,,21751,82,LANGDONS HILL|VIC
45062,MOUNT BECKWORTH,NSW,,22139,84,MOUNT BECKWORTH|VIC
45064,TOURELLO,NSW,,14953,83,TURRELLA|NSW
45071,BLAMPIED,NSW,,10964,78,CAMPSIE|NSW
45075,CABBAGE TREE,NSW,,10910,82,CABBAGE TREE ISLAND|NSW
45088,KOOROOCHEANG,NSW,,21666,81,KOOROOCHEANG|VIC
45091,MOUNT PROSPECT,NSW,,13939,80,PROSPECT|NSW
45095,NEWLYN NORTH,NSW,,13606,84,NORTH MANLY|NSW
45101,SMOKEY TOWN,NSW,,14298,74,SOMERTON|NSW
45103,SMOKEYTOWN,NSW,,14298,77,SOMERTON|NSW
45105,SPRINGMOUNT,NSW,,13961,77,PYRMONT|NSW
45114,GLENGOWER,NSW,,11983,83,GLENCOE|NSW
45116,MOUNT CAMERON,NSW,,22148,82,MOUNT CAMERON|VIC
45118,AMHERST,NSW,,10287,78,BATHURST|NSW
45120,BURNBANK,NSW,,10847,82,BUNNAN|NSW
45122,CARALULUP,NSW,,20574,77,CARALULUP|VIC
45124,DUNACH,NSW,,11612,82,DURANBAH|NSW
45126,EVANSFORD,NSW,,10120,83,ASHFORD|NSW
45128,LILLICUR,NSW,,12571,75,KILLCARE|NSW
45130,MOUNT GLASGOW,NSW,,22165,82,MOUNT GLASGOW|VIC
45132,RED LION,NSW,,12872,80,LONG REEF|NSW
45135,TALBOT,NSW,,14702,84,TARLO|NSW
45139,CHUTE,NSW,,12359,80,HUNTLEY|NSW
45143,LAKE GOLDSMITH,NSW,,21722,83,LAKE GOLDSMITH|VIC
45147,MAIN LEAD,NSW,,12133,81,GRETA MAIN|NSW
45157,STOCKYARD HILL,NSW,,13734,80,ORCHARD HILLS|NSW
45161,TRAWALLA,NSW,,15036,82,URALLA|NSW
45164,GREAT WESTERN,NSW,,21307,82,GREAT WESTERN|VIC
45168,BAYINDEEN,NSW,,10826,80,BUNDEENA|NSW
45172,MIDDLE CREEK,NSW,,13136,84,MIDDLE COVE|NSW
45174,AMPHITHEATRE,NSW,,20046,81,AMPHITHEATRE|VIC
45178,ARARAT EAST,NSW,,20063,80,ARARAT EAST|VIC
45180,ARMSTRONG,NSW,,10099,80,ARKSTONE|NSW
45190,DENICULL CREEK,NSW,,20886,83,DENICULL CREEK|VIC
45192,DOBIE,NSW,,11618,80,DUSODIE|NSW
45194,DUNNEWORTHY,NSW,,20971,80,DUNNEWORTHY|VIC
45196,EVERSLEY,NSW,,12508,83,KEARSLEY|NSW
45198,JALLUKUR,NSW,,21503,75,JALLUKUR|VIC
45200,LANGI LOGAN,NSW,,12698,80,LAGGAN|NSW
45208,MOUNT LONARCH,NSW,,22170,82,MOUNT LONARCH|VIC
45212,NORVAL,NSW,,13649,84,NOWRA|NSW
45214,RHYMNEY,NSW,,14630,76,SYDNEY|NSW
45217,ROSSBRIDGE,NSW,,14390,79,STANBRIDGE|NSW
45225,YALLA-Y-POORA,NSW,,23479,76,YALLA-Y-POORA|VIC
45231,MAFEKING,NSW,,12997,78,MARENGO|NSW
45233,STAVELY,NSW,,14240,82,SHALVEY|NSW
45237,WICKLIFFE,NSW,,15156,79,WARNECLIFFE|NSW
45241,WILLAURA NORTH,NSW,,23358,83,WILLAURA NORTH|VIC
45243,BELLELLEN,NSW,,11394,80,CULLEN BULLEN|NSW
45245,BRIDGE INN,NSW,,13438,84,MURRIN BRIDGE|NSW
45247,MOKEPILLY,NSW,,22070,77,MOKEPILLY|VIC
45251,STAWELL WEST,NSW,,14699,80,TAREE WEST|NSW
45253,WINJALLOK,NSW,,15369,80,WINGELLO|NSW
45255,BARKLY,NSW,,10025,84,AIRLY|NSW
45260,CALLAWADDA,NSW,,10047,80,ALLAWAH|NSW
45264,CONCONGELLA,NSW,,20737,80,CONCONGELLA|VIC
45266,DEEP LEAD,NSW,,20872,77,DEEP LEAD|VIC
45270,GERMANIA,NSW,,12081,82,GRAMAN|NSW
45278,JOEL JOEL,NSW,,21528,77,JOEL JOEL|VIC
45280,JOEL SOUTH,NSW,,11303,83,COREE SOUTH|NSW
45282,KANYA,NSW,,12471,84,KADINA|NSW
45284,LAKE FYANS,NSW,,12710,79,LAKE HAVEN|NSW
45286,LAKE LONSDALE,NSW,,12740,83,LANSDALE|NSW
45288,LUBECK,NSW,,12916,82,LUE|NSW
45290,MORRL MORRL,NSW,,22127,80,MORRL MORRL|VIC
45297,ROSTRON,NSW,,14122,84,ROTO|NSW
45303,WALLALOO EAST,NSW,,23207,82,WALLALOO EAST|VIC
45307,LANDSBOROUGH,NSW,,11690,81,ELLENBOROUGH|NSW
45311,NAVARRE,NSW,,13470,78,NACURRIE|NSW
45313,TULKARA,NSW,,14688,84,TARA|NSW
45315,WATTLE CREEK,NSW,,15494,84,WYLIE CREEK|NSW
45321,LEDCOURT,NSW,,12783,77,LETCHWORTH|NSW
45323,RIACHELLA,NSW,,15557,80,YATHELLA|NSW
45329,MARNOO WEST,NSW,,21919,80,MARNOO WEST|VIC
45331,BANYENA,NSW,,10232,82,BANNABY|NSW
45333,RUPANYUP,NSW,,13790,70,PANUARA|NSW
45337,MURTOA,NSW,,13423,84,MURGA|NSW
45339,BRIM,NSW,,10396,84,BERRIMA|NSW
45341,BOOLITE,NSW,,10535,82,BOCOBLE|NSW
45343,MINYIP,NSW,,13181,84,MINMI|NSW
45347,AILSA,NSW,,13146,82,MILA|NSW
45349,ANGIP,NSW,,10971,84,CANGAI|NSW
45351,AUBREY,NSW,,10031,80,ALBURY|NSW
45355,CANNUM,NSW,,12987,80,MANNUS|NSW
45359,KELLALAC,NSW,,10331,78,BELLATA|NSW
45361,LAH,NSW,,11249,82,COOLAH|NSW
45363,WARRACKNABEAL,NSW,,23253,82,WARRACKNABEAL|VIC
45365,WILKUR,NSW,,15345,82,WILLURAH|NSW
45367,WILLENABRINA,NSW,,15336,81,WILLINA|NSW
45369,BEULAH,NSW,,10797,84,BULGA|NSW
45373,REEDY DAM,NSW,,14015,72,RED HEAD|NSW
45378,HOPEVALE,NSW,,50746,77,HOPE VALLEY|WA
45380,YARTO,NSW,,15550,84,YARROW|NSW
45382,JUNG,NSW,,12466,84,JUGIONG|NSW
45384,LONGERENONG,NSW,,11695,80,ELONG ELONG|NSW
